Node,17Networks_LH_VisCent_ExStr_1,17Networks_LH_VisCent_ExStr_2,17Networks_LH_VisCent_Striate_1,17Networks_LH_VisCent_ExStr_3,17Networks_LH_VisPeri_ExStrInf_1,17Networks_LH_VisPeri_StriCal_1,17Networks_LH_VisPeri_ExStrSup_1,17Networks_LH_SomMotA_1,17Networks_LH_SomMotA_2,17Networks_LH_SomMotB_Aud_1,17Networks_LH_SomMotB_S2_1,17Networks_LH_SomMotB_S2_2,17Networks_LH_SomMotB_Cent_1,17Networks_LH_DorsAttnA_TempOcc_1,17Networks_LH_DorsAttnA_ParOcc_1,17Networks_LH_DorsAttnA_SPL_1,17Networks_LH_DorsAttnB_PostC_1,17Networks_LH_DorsAttnB_PostC_2,17Networks_LH_DorsAttnB_PostC_3,17Networks_LH_DorsAttnB_FEF_1,17Networks_LH_SalVentAttnA_ParOper_1,17Networks_LH_SalVentAttnA_Ins_1,17Networks_LH_SalVentAttnA_Ins_2,17Networks_LH_SalVentAttnA_ParMed_1,17Networks_LH_SalVentAttnA_FrMed_1,17Networks_LH_SalVentAttnB_PFCl_1,17Networks_LH_SalVentAttnB_PFCmp_1,17Networks_LH_LimbicB_OFC_1,17Networks_LH_LimbicA_TempPole_1,17Networks_LH_LimbicA_TempPole_2,17Networks_LH_ContA_IPS_1,17Networks_LH_ContA_PFCl_1,17Networks_LH_ContA_PFCl_2,17Networks_LH_ContB_PFClv_1,17Networks_LH_ContC_pCun_1,17Networks_LH_ContC_pCun_2,17Networks_LH_ContC_Cingp_1,17Networks_LH_DefaultA_PFCd_1,17Networks_LH_DefaultA_pCunPCC_1,17Networks_LH_DefaultA_PFCm_1,17Networks_LH_DefaultB_Temp_1,17Networks_LH_DefaultB_Temp_2,17Networks_LH_DefaultB_IPL_1,17Networks_LH_DefaultB_PFCd_1,17Networks_LH_DefaultB_PFCl_1,17Networks_LH_DefaultB_PFCv_1,17Networks_LH_DefaultB_PFCv_2,17Networks_LH_DefaultC_Rsp_1,17Networks_LH_DefaultC_PHC_1,17Networks_LH_TempPar_1,17Networks_RH_VisCent_ExStr_1,17Networks_RH_VisCent_ExStr_2,17Networks_RH_VisCent_ExStr_3,17Networks_RH_VisPeri_StriCal_1,17Networks_RH_VisPeri_ExStrInf_1,17Networks_RH_VisPeri_ExStrSup_1,17Networks_RH_SomMotA_1,17Networks_RH_SomMotA_2,17Networks_RH_SomMotA_3,17Networks_RH_SomMotA_4,17Networks_RH_SomMotB_Aud_1,17Networks_RH_SomMotB_S2_1,17Networks_RH_SomMotB_S2_2,17Networks_RH_SomMotB_Cent_1,17Networks_RH_DorsAttnA_TempOcc_1,17Networks_RH_DorsAttnA_ParOcc_1,17Networks_RH_DorsAttnA_SPL_1,17Networks_RH_DorsAttnB_PostC_1,17Networks_RH_DorsAttnB_PostC_2,17Networks_RH_DorsAttnB_FEF_1,17Networks_RH_SalVentAttnA_ParOper_1,17Networks_RH_SalVentAttnA_Ins_1,17Networks_RH_SalVentAttnA_ParMed_1,17Networks_RH_SalVentAttnA_FrMed_1,17Networks_RH_SalVentAttnB_IPL_1,17Networks_RH_SalVentAttnB_PFCl_1,17Networks_RH_SalVentAttnB_PFCmp_1,17Networks_RH_LimbicB_OFC_1,17Networks_RH_LimbicA_TempPole_1,17Networks_RH_ContA_IPS_1,17Networks_RH_ContA_PFCl_1,17Networks_RH_ContA_PFCl_2,17Networks_RH_ContB_Temp_1,17Networks_RH_ContB_IPL_1,17Networks_RH_ContB_PFCld_1,17Networks_RH_ContB_PFClv_1,17Networks_RH_ContC_Cingp_1,17Networks_RH_ContC_pCun_1,17Networks_RH_DefaultA_IPL_1,17Networks_RH_DefaultA_PFCd_1,17Networks_RH_DefaultA_pCunPCC_1,17Networks_RH_DefaultA_PFCm_1,17Networks_RH_DefaultB_PFCd_1,17Networks_RH_DefaultB_PFCv_1,17Networks_RH_DefaultB_PFCv_2,17Networks_RH_DefaultC_Rsp_1,17Networks_RH_DefaultC_PHC_1,17Networks_RH_TempPar_1,17Networks_RH_TempPar_2,17Networks_RH_TempPar_3
17Networks_LH_SomMotB_Cent_1,-0.2066249082680183,0.1800455731406757,-0.0451575851423295,-0.2907500540534246,-0.1636697074459855,0.1275280189954085,-0.1972824900795753,0.6252737922636405,0.2948659999666193,0.6678030826266463,0.3838486840059957,0.5421151446475551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnA_TempOcc_1,0.1773283705456884,0.058154521039455,-0.1673139905556598,0.2812988026038702,-0.0021255057626162,-0.1866390222940604,-0.3115908182561573,0.1332473707048787,0.0282667217797544,-0.0588626474602163,-0.0189056285726126,-0.0139526678336781,0.0351853317772871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnA_ParOcc_1,0.4545168085165955,0.3787135139009298,0.0558516990808566,0.6642524361612414,-0.0226885775346123,-0.0975703061994569,0.1603456906641515,0.2584397300614079,0.1818283777651105,-0.3546267051470186,-0.0978046886136611,-0.0467340325776428,-0.0577875525531623,0.5408658475915051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnA_SPL_1,0.2064098477776798,0.3302653943588117,0.0791893345071994,0.4192275700684852,-0.1656285843366639,-0.0063323215424106,-0.047975875440386,0.3910050928146713,0.0190125558210225,-0.0085262762191168,-0.1153635198114821,-0.0400036287609507,0.3051196005032795,0.5344596229191007,0.322148085588821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnB_PostC_1,0.1385978835285164,0.0320482925775724,-0.0521527098284803,0.123801490768767,0.0511782526422568,-0.0304733459621762,-0.0999836839786298,0.3436040593491848,0.297636219851255,0.0398316832699479,0.224246408748611,0.2732027202590897,0.0533593390533096,0.7228506151946403,0.5669537204760812,0.2515926121906389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnB_PostC_2,0.2589724471007137,0.2712442747319601,0.2332347064398637,0.2314230770124285,-0.0368476580859371,0.2174818121166686,0.1585885696612843,0.6514021760123488,0.2074859767329627,0.1227477701483059,0.1370569259974276,0.1587644321125471,0.1978055417257404,0.469712319991395,0.4117410614702528,0.5012467054947439,0.6486778928139612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnB_PostC_3,-0.0985157825834521,-0.2186046328283521,-0.1513759008934262,0.0785546058660851,0.2004982292504953,-0.1415273930426817,0.0556367476316481,0.0550477779938444,0.623269340464918,0.1219973448300935,0.3624049483241574,0.2783268329121305,-0.0940116545277209,0.2713152296173187,0.3572435525869047,-0.0191396929419161,0.4891911594079074,0.217732571405424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_DorsAttnB_FEF_1,-0.0028369172605463,-0.1330593556401224,-0.0860422110968097,0.2240010751224247,0.0806757652335947,-0.088617863007979,0.0396428901524161,0.2313616671663941,0.1737689463548189,-0.0623991325491771,-0.1115698449301908,0.1782447464241897,-0.1642243789849889,0.4165814960594884,0.3052375369799968,0.2300739653123874,0.4425813377039203,0.3450453872347218,0.4309097526514318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnA_ParOper_1,-0.096388943088597,-0.1731431498937621,-0.2125684275715785,0.217612044735861,0.2270343964876224,-0.1749316402801873,0.0707503128324262,0.1065757906952276,0.2752836595448832,-0.104959576414514,0.011762336129487,0.2988475061746284,-0.1962873695096671,0.4067244135492368,0.4137675427429237,-0.038865732561562,0.528905755697437,0.238165884618124,0.596206565033425,0.7252908623625979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnA_Ins_1,-0.4064097504020681,-0.1542388627044903,-0.337307960084806,-0.4269242478518013,-0.0969652047904209,-0.1366934028020246,-0.2139922093880676,0.0263592704443087,0.1873669681489031,0.6103946965768917,0.4759073196525977,0.4692632976452786,0.4495193284063567,-0.1515267137981562,-0.228585489401572,-0.1854916450562064,-0.1141741507207139,-0.2065401265297913,0.0857248420016831,-0.1808198661701922,0.1177145231420811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnA_Ins_2,-0.2725098222499488,-0.1820502046001586,-0.4562930160549622,0.213653787754146,-0.0948144194573262,-0.468314256848293,-0.1822209540488697,0.0800445097491232,0.0634864829105428,0.1055606097231777,-0.1917624028210887,0.4455368011306938,-0.0302843075694466,-0.0188870607029348,0.0763070529431187,0.0132439804897305,-0.0481489360813337,-0.138750142281036,0.1311295728337829,0.4029546686207903,0.5060855547705617,0.3331218403405845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnA_ParMed_1,-0.0202923761543909,-0.0938534151284964,-0.0530955920224594,0.1311054808834873,0.2327000367683146,0.0536182453085615,0.2487912657590119,0.2350737016126311,0.5797616847900763,0.127999546976283,0.3527694039162066,0.4369918615328469,0.0452380213825435,0.1233871737014667,0.2922338638211683,0.0656324064102738,0.3442432766513334,0.1635555668948149,0.6594910773679149,0.5913670642943826,0.6309026863546634,0.2021691396099193,0.3673573306964264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnA_FrMed_1,-0.2322663611546424,-0.1078080474666366,-0.2488389547108941,-0.4033801366497652,-0.2732701938021415,-0.0990603435429637,-0.392629354803958,0.1826749069057931,0.0551575704032012,0.5359195073851126,0.2420279615668009,0.4547973619664684,0.4309407574026057,-0.1431633493952504,-0.2878238859501924,0.0739742789008404,-0.1964289820668253,-0.121557033222735,-0.1424135741217504,0.1392321925620491,-0.1963241054727421,0.3078468798235789,0.2400122021171011,0.1388657352376716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnB_PFCl_1,-0.0854353196015816,0.0018418403598844,-0.0286105669454592,0.2824065802336016,0.0398921914241273,-0.1527477259599379,0.2488703259821636,-0.1223175969091383,-0.0873142368439484,-0.3546963844196018,-0.3640876485754998,-0.0535625357555174,-0.1821699662127845,-0.1697326083444912,0.0795896396663911,-0.1448273797393061,-0.2670286106555419,-0.3307476992574796,-0.0451186832551979,0.3240656969612641,0.4438787630243293,0.0625320638686068,0.5263723515220646,0.2730657460764528,-0.0519117029316962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_SalVentAttnB_PFCmp_1,-0.5151423808037994,-0.3707801123192628,-0.3202763354543789,-0.3198328579366163,0.0145548741327319,-0.2091578484240081,-0.1096288553107653,-0.0830319152901882,0.1645765643354081,0.3539896407025337,0.2042771778041791,0.3800374177655142,0.1935092447171367,-0.3016851180028315,-0.3421380381878873,-0.2431232387803663,-0.3330799458034179,-0.3806205455681395,0.036694323388269,0.0327406444037847,0.1413307264538412,0.5422199625498194,0.5204304909550925,0.242372288565792,0.5112294098081634,0.4417328138452988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_LimbicB_OFC_1,-0.2086485772634547,-0.1370618828693115,-0.1904987439934368,-0.1773773473188115,0.0350846429862694,0.0228832074404259,-0.2623182301871688,0.0187865336286459,-0.0868466779765849,0.270672036397679,0.3118179738725895,0.1529764104497731,0.1600175847993614,0.2625003900798296,0.1306440424444127,-0.0813855520166568,0.1722172835010765,0.0978826889739302,0.0300600360995429,-0.0430515714545183,0.1419997809767947,0.2774302493617746,-0.0897558823309206,-0.1834518694876781,-0.0609043552503279,-0.0825967273810563,0.1040883974589021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_LimbicA_TempPole_1,-0.2140691831152276,-0.2292389659559691,-0.1238651664189368,-0.2577896311479949,0.2336537416715831,0.1579667378559943,-0.1645061435170887,0.2325172367197492,0.3974464894041791,0.3893978287114283,0.5342772573347352,0.4072994843098046,0.3065002549472858,0.2122606855926992,0.0740384248481193,-0.0598440495525057,0.317073542722089,0.1505451969414873,0.1972138341761295,-0.0380305569611878,0.1191284539064698,0.1405843340540873,-0.2412518897265533,0.1320281140584139,0.0957635835301982,-0.2206707199484845,0.1332315310012293,0.5443656565430551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_LimbicA_TempPole_2,-0.1638619465448526,-0.1470924746505647,-0.2383606059533189,-0.0712402104289174,-0.0535786071967606,-0.1413737540989876,-0.3282198996089107,-0.1312577153750761,-0.4648189034111813,-0.0954564500439556,-0.2107568608621048,-0.2119976549426807,0.0144199178825533,0.303342462028693,0.0481694779203396,-0.037975542813147,0.0563856120810524,-0.0467813163006014,-0.3506352305426523,-0.1122016556211702,-0.0234569955365788,-0.03484361581659,-0.1483476206711883,-0.4490752830045713,-0.1762685743230125,-0.0070884510939743,-0.0876428548306273,0.6319270071586275,0.2164325732960589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContA_IPS_1,0.2254943234267784,-0.0202845142185323,0.0363123338534077,0.3188286922882116,0.0588140964123392,-0.11624789717666,0.0315336621666787,0.0180567494816569,-0.1624441492472157,-0.3341862678742619,-0.387761447943972,-0.327529815042069,-0.2086124706478583,0.6069872546239388,0.2476712022063866,0.5611122399686836,0.3764335041370857,0.3499760079805945,0.0362110004124437,0.4442033877567831,0.1710940891083833,-0.4481948610882731,-0.0398119605098994,0.046413983717819,-0.1151696048953955,-0.0675846563379127,-0.3068175831905712,-0.1864186764583939,-0.2340557124141183,0.1147561060679944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContA_PFCl_1,-0.346675950500189,-0.2592015107736082,-0.3567738650662219,-0.0713237811340535,-0.2610031407902616,-0.367024171633637,-0.3860871640364651,0.1048876289459659,-0.4071227680048274,0.1342808460058885,-0.4172594741511962,0.0536592648213235,0.1052752301527782,0.1391540303284884,-0.1108780846462185,-0.0039927196360049,-0.0829332274660487,0.0394206535978206,-0.2748576347536577,0.2026109881132053,0.120902550027438,0.0136124554017142,0.278398852467296,-0.3175200713414206,0.073535994542359,0.1796568694226093,0.0972758149883874,0.3399200285707921,-0.1449830949870494,0.5602816113349673,0.1911993433958564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContA_PFCl_2,-0.2169783263653097,-0.2375939684776848,-0.4195199246127344,0.0165752208009084,-0.1536485210382975,-0.3562833184547636,-0.4708694417670747,0.2700026821134379,-0.0974238486080976,0.2080002735704103,-0.1597317284060219,0.2744777463620905,0.141064285663171,0.6628136188876076,0.1910756846125817,0.4160547447570306,0.4709053332445294,0.4261872460284842,0.1108174266133473,0.5122472201756344,0.4192672041182666,-0.0084676490200321,0.3060302094968351,0.0446242366366677,0.1675336955629303,-0.0911803505414543,-0.0218944938715996,0.3421587597656607,0.0970040183652806,0.3887773791030361,0.5373280907929961,0.6518431837239614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContB_PFClv_1,-0.061065601014141,0.0301543218195906,0.0475513258969172,-0.0150175973015111,-0.1142953066146765,-0.0817997258915031,0.0711205743007764,-0.5584785043572096,-0.5153685593930647,-0.4166514340773618,-0.3318331021358222,-0.4923708692512014,-0.2853577706571693,-0.3191198579148604,-0.2047157644878384,-0.3954501179354437,-0.465116450111341,-0.5674084112477271,-0.4245413946800865,-0.3607748651395022,-0.2033794244718242,0.0437395404104284,-0.0400380890907821,-0.446322039865599,-0.3272527010231746,0.4383300079058771,0.1465000207966074,0.0901745017483827,-0.2875810188265746,0.3696653133545586,-0.2311616504701,0.188403753339933,-0.3694934484523689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContC_pCun_1,0.2749489297398086,-0.0232611773942667,0.3167862333009828,0.4299723178648529,0.3377613966690107,0.1539093682995974,0.774596691104828,-0.1143055538072602,0.1360303388904098,-0.4659398938951161,-0.231766025826249,-0.4114812903926277,-0.4295080654154558,-0.1016169564804882,0.1970252571613571,0.0239006728880389,0.0035243856080984,0.0174546023091015,0.1689877096780819,0.2126132402981397,0.2027101661440925,-0.2871134869812817,0.0244140743411966,0.2821100664510581,-0.3971755862482291,0.3437028630024606,-0.0252825159453327,-0.3961806070010863,-0.2408146015768074,-0.3581794768561639,0.3112288082269577,-0.3596042811342653,-0.3320760476668535,0.0993595396082737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Networks_LH_ContC_pCun_2,0.0476950915012437,-0.20831362811804,0.0376540501497262,0.4393438634151982,0.3925937234766214,-0.0413401984388996,0.4727843301285793,-0.0750190558452179,0.3519115391672273,-0.3498216575129672,-0.1137359520121279,-0.1439983740601289,-0.3788532407776108,0.2412530304667212,0.383400829303562,0.0702822532197307,0.3203900675359798,0.1321155544017682,0.6012695181737475,0.5795078208686449,0.6834098595963263,-0.1695988581701564,0.2104610849604968,0.6054669572840521,-0.3721335770827622,0.4046422731182349,0.0352995216955226,-0.1813600819655651,0.0473434997471129,-0.2738300051609298,0.2813228044071177,-0.2565285033571792,0.0088844838057544,-0.1372956267485774,0.7060914513886721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
